Data;Ostatnio;Otwarcie;Max.;Min.;Zmiana%;;;;;;;
23.02.2012;1,3369;1,3245;1,3375;1,323;0,94%;;;;;;;
22.02.2012;1,3245;1,3236;1,3268;1,3211;0,03%;;;;;;;
21.02.2012;1,3241;1,3246;1,3294;1,3186;0,01%;;;;;;;
20.02.2012;1,324;1,3185;1,3277;1,3173;0,67%;;;;;;;
17.02.2012;1,3152;1,3133;1,3199;1,3114;0,08%;;;;;;;
16.02.2012;1,3141;1,3067;1,3161;1,2975;0,54%;;;;;;;
15.02.2012;1,3071;1,3126;1,3191;1,3044;-0,37%;;;;;;;
14.02.2012;1,3119;1,3193;1,3217;1,3079;-0,57%;;;;;;;
13.02.2012;1,3194;1,3208;1,3284;1,3187;0,14%;;;;;;;
10.02.2012;1,3175;1,3284;1,3293;1,3155;-0,81%;;;;;;;
09.02.2012;1,3283;1,3262;1,3323;1,3215;0,19%;;;;;;;
08.02.2012;1,3258;1,326;1,3291;1,3218;-0,06%;;;;;;;
07.02.2012;1,3266;1,3135;1,3272;1,3087;1,01%;;;;;;;
06.02.2012;1,3134;1,3114;1,3144;1,3029;-0,08%;;;;;;;
03.02.2012;1,3144;1,3144;1,3205;1,3066;-0,02%;;;;;;;
02.02.2012;1,3146;1,3161;1,3197;1,3085;-0,10%;;;;;;;
01.02.2012;1,3159;1,3081;1,3218;1,3024;0,61%;;;;;;;
31.01.2012;1,3079;1,3135;1,3213;1,3041;-0,37%;;;;;;;
30.01.2012;1,3127;1,3226;1,3232;1,3076;-0,75%;;;;;;;
27.01.2012;1,3226;1,3106;1,323;1,3077;0,96%;;;;;;;
26.01.2012;1,31;1,3104;1,3186;1,3091;-0,08%;;;;;;;
25.01.2012;1,311;1,3028;1,3121;1,2929;0,68%;;;;;;;
24.01.2012;1,3022;1,3028;1,3064;1,2954;-0,06%;;;;;;;
23.01.2012;1,303;1,2872;1,3054;1,2872;0,71%;;;;;;;
20.01.2012;1,2938;1,2967;1,2986;1,2887;-0,21%;;;;;;;
19.01.2012;1,2965;1,2858;1,2971;1,2837;0,86%;;;;;;;
18.01.2012;1,2854;1,2736;1,2864;1,2732;0,89%;;;;;;;
17.01.2012;1,274;1,2664;1,2811;1,2649;0,60%;;;;;;;
16.01.2012;1,2664;1,2639;1,2689;1,2626;-0,10%;;;;;;;
13.01.2012;1,2677;1,2822;1,2879;1,2624;-1,16%;;;;;;;
12.01.2012;1,2826;1,2706;1,2845;1,2698;0,96%;;;;;;;
11.01.2012;1,2704;1,2774;1,279;1,2662;-0,53%;;;;;;;
10.01.2012;1,2772;1,2766;1,2819;1,2742;0,04%;;;;;;;
09.01.2012;1,2767;1,2693;1,2788;1,2666;0,36%;;;;;;;
06.01.2012;1,2721;1,2788;1,2812;1,2696;-0,46%;;;;;;;
05.01.2012;1,278;1,2944;1,2948;1,2769;-1,25%;;;;;;;
04.01.2012;1,2942;1,3051;1,3074;1,2898;-0,84%;;;;;;;
03.01.2012;1,3051;1,2933;1,3077;1,2931;0,94%;;;;;;;
02.01.2012;1,2929;1,2938;1,2968;1,2916;-0,15%;;;;;;;
30.12.2011;1,2948;1,2963;1,3001;1,2904;-0,11%;;;;;;;
29.12.2011;1,2962;1,2939;1,2965;1,2857;0,20%;;;;;;;
28.12.2011;1,2936;1,307;1,3081;1,291;-1,01%;;;;;;;
27.12.2011;1,3068;1,3062;1,3083;1,3041;0,06%;;;;;;;
26.12.2011;1,306;1,3046;1,3084;1,3032;0,13%;;;;;;;
23.12.2011;1,3043;1,3051;1,3098;1,3026;-0,06%;;;;;;;
22.12.2011;1,3051;1,3047;1,3121;1,3018;0,05%;;;;;;;
21.12.2011;1,3045;1,3079;1,3197;1,3024;-0,26%;;;;;;;
20.12.2011;1,3079;1,3003;1,3133;1,2994;0,65%;;;;;;;
19.12.2011;1,2995;1,3043;1,3044;1,2981;-0,31%;;;;;;;
16.12.2011;1,3035;1,302;1,3087;1,2997;0,13%;;;;;;;
15.12.2011;1,3018;1,2982;1,3051;1,2957;0,29%;;;;;;;
14.12.2011;1,2981;1,303;1,3064;1,2945;-0,41%;;;;;;;
13.12.2011;1,3034;1,3188;1,3237;1,3007;-1,15%;;;;;;;
12.12.2011;1,3186;1,3384;1,3388;1,3163;-1,41%;;;;;;;
09.12.2011;1,3375;1,3344;1,3436;1,3283;0,22%;;;;;;;
08.12.2011;1,3346;1,3413;1,346;1,3289;-0,50%;;;;;;;
07.12.2011;1,3413;1,3397;1,3455;1,335;0,07%;;;;;;;
06.12.2011;1,3403;1,339;1,3428;1,3333;0,00%;;;;;;;
05.12.2011;1,3403;1,3436;1,3487;1,3375;0,00%;;;;;;;
02.12.2011;1,3403;1,3463;1,3549;1,3362;-0,45%;;;;;;;
01.12.2011;1,3464;1,3437;1,3522;1,3416;0,16%;;;;;;;
30.11.2011;1,3443;1,3317;1,3533;1,326;0,84%;;;;;;;
29.11.2011;1,3331;1,3314;1,3445;1,3287;0,16%;;;;;;;
28.11.2011;1,331;1,3319;1,34;1,3273;0,57%;;;;;;;
25.11.2011;1,3234;1,3346;1,3356;1,3211;-0,87%;;;;;;;
24.11.2011;1,335;1,3345;1,3413;1,3317;0,11%;;;;;;;
23.11.2011;1,3335;1,351;1,3533;1,332;-1,32%;;;;;;;
22.11.2011;1,3514;1,3493;1,3569;1,3468;0,14%;;;;;;;
21.11.2011;1,3495;1,3507;1,3541;1,343;-0,11%;;;;;;;
18.11.2011;1,351;1,346;1,3615;1,3447;0,37%;;;;;;;
17.11.2011;1,346;1,3457;1,354;1,342;-0,02%;;;;;;;
16.11.2011;1,3463;1,3536;1,3559;1,3428;-0,52%;;;;;;;
15.11.2011;1,3533;1,3632;1,3641;1,3497;-0,68%;;;;;;;
14.11.2011;1,3626;1,3809;1,3813;1,3592;-0,92%;;;;;;;
11.11.2011;1,3752;1,3601;1,3798;1,3579;1,10%;;;;;;;
10.11.2011;1,3603;1,3546;1,3655;1,3483;0,42%;;;;;;;
09.11.2011;1,3546;1,3836;1,3859;1,3523;-2,11%;;;;;;;
08.11.2011;1,3838;1,3776;1,3848;1,3723;0,45%;;;;;;;
07.11.2011;1,3776;1,3837;1,3838;1,368;-0,14%;;;;;;;
04.11.2011;1,3796;1,3813;1,3868;1,3712;-0,14%;;;;;;;
03.11.2011;1,3815;1,375;1,3855;1,3655;0,50%;;;;;;;
02.11.2011;1,3746;1,3695;1,383;1,3636;0,37%;;;;;;;
01.11.2011;1,3696;1,3857;1,3873;1,361;-1,16%;;;;;;;
31.10.2011;1,3857;1,415;1,4171;1,3828;-2,06%;;;;;;;
28.10.2011;1,4148;1,4183;1,4202;1,4135;-0,31%;;;;;;;
27.10.2011;1,4192;1,3884;1,4249;1,3865;2,09%;;;;;;;
26.10.2011;1,3902;1,3912;1,3977;1,3799;-0,03%;;;;;;;
25.10.2011;1,3906;1,3931;1,3962;1,3849;-0,14%;;;;;;;
24.10.2011;1,3925;1,3864;1,3956;1,3821;0,21%;;;;;;;
21.10.2011;1,3896;1,3775;1,3903;1,3705;0,86%;;;;;;;
20.10.2011;1,3777;1,3756;1,3845;1,3657;0,15%;;;;;;;
19.10.2011;1,3756;1,3739;1,387;1,3725;0,12%;;;;;;;
18.10.2011;1,3739;1,3735;1,3819;1,3653;-0,02%;;;;;;;
17.10.2011;1,3742;1,3885;1,3916;1,3726;-0,97%;;;;;;;
14.10.2011;1,3877;1,3773;1,3896;1,3722;0,73%;;;;;;;
13.10.2011;1,3776;1,3785;1,3829;1,3685;-0,08%;;;;;;;
12.10.2011;1,3787;1,3649;1,3834;1,3581;1,04%;;;;;;;
11.10.2011;1,3645;1,364;1,3685;1,3565;0,01%;;;;;;;
10.10.2011;1,3643;1,3396;1,3699;1,3377;1,99%;;;;;;;
07.10.2011;1,3377;1,3431;1,3527;1,3362;-0,41%;;;;;;;
06.10.2011;1,3432;1,3354;1,3451;1,3241;0,63%;;;;;;;
05.10.2011;1,3348;1,3346;1,3385;1,3259;0,06%;;;;;;;
04.10.2011;1,334;1,3183;1,3371;1,3146;1,30%;;;;;;;
03.10.2011;1,3169;1,3337;1,3382;1,3163;-1,62%;;;;;;;
30.09.2011;1,3386;1,3585;1,3604;1,3383;-1,53%;;;;;;;
29.09.2011;1,3594;1,3529;1,368;1,352;0,38%;;;;;;;
28.09.2011;1,3542;1,359;1,3691;1,3533;-0,37%;;;;;;;
27.09.2011;1,3592;1,3527;1,3668;1,3478;0,38%;;;;;;;
26.09.2011;1,354;1,351;1,3552;1,3364;0,31%;;;;;;;
23.09.2011;1,3498;1,3462;1,357;1,3417;0,28%;;;;;;;
22.09.2011;1,346;1,3579;1,3601;1,3382;-0,78%;;;;;;;
21.09.2011;1,3566;1,3702;1,379;1,3558;-1,02%;;;;;;;
20.09.2011;1,3706;1,3674;1,3746;1,3594;0,15%;;;;;;;
19.09.2011;1,3685;1,3672;1,3721;1,3587;-0,83%;;;;;;;
16.09.2011;1,38;1,3886;1,3887;1,3755;-0,56%;;;;;;;
15.09.2011;1,3878;1,3744;1,3939;1,3704;0,95%;;;;;;;
14.09.2011;1,3747;1,3683;1,3785;1,3591;0,47%;;;;;;;
13.09.2011;1,3683;1,367;1,3741;1,3558;0,07%;;;;;;;
12.09.2011;1,3673;1,3568;1,3693;1,35;0,15%;;;;;;;
09.09.2011;1,3653;1,3883;1,3938;1,3628;-1,65%;;;;;;;
08.09.2011;1,3882;1,4094;1,4097;1,3872;-1,53%;;;;;;;
07.09.2011;1,4097;1,3994;1,4148;1,3992;0,69%;;;;;;;
06.09.2011;1,4;1,4097;1,4277;1,3973;-0,65%;;;;;;;
05.09.2011;1,4092;1,4167;1,4174;1,4061;-0,80%;;;;;;;
02.09.2011;1,4205;1,426;1,4291;1,4184;-0,38%;;;;;;;
01.09.2011;1,4259;1,4375;1,4381;1,4224;-0,83%;;;;;;;
31.08.2011;1,4379;1,4436;1,447;1,436;-0,46%;;;;;;;
30.08.2011;1,4446;1,4516;1,4535;1,4385;-0,44%;;;;;;;
29.08.2011;1,451;1,4497;1,455;1,4466;0,08%;;;;;;;
26.08.2011;1,4499;1,4374;1,4503;1,4329;0,83%;;;;;;;
25.08.2011;1,438;1,4412;1,4476;1,4327;-0,23%;;;;;;;
24.08.2011;1,4413;1,4432;1,4482;1,4379;-0,17%;;;;;;;
23.08.2011;1,4438;1,4358;1,4499;1,4352;0,54%;;;;;;;
22.08.2011;1,436;1,4375;1,4436;1,4346;-0,26%;;;;;;;
19.08.2011;1,4398;1,4329;1,4455;1,4259;0,47%;;;;;;;
18.08.2011;1,4331;1,4423;1,4451;1,427;-0,65%;;;;;;;
17.08.2011;1,4425;1,4403;1,4519;1,4325;0,11%;;;;;;;
16.08.2011;1,4409;1,4447;1,4474;1,4354;-0,26%;;;;;;;
15.08.2011;1,4446;1,4261;1,4478;1,4261;1,38%;;;;;;;
12.08.2011;1,4249;1,424;1,4293;1,415;0,04%;;;;;;;
11.08.2011;1,4243;1,4163;1,4296;1,4103;0,49%;;;;;;;
10.08.2011;1,4174;1,4395;1,4403;1,4162;-1,36%;;;;;;;
09.08.2011;1,437;1,4173;1,4381;1,4152;1,36%;;;;;;;
08.08.2011;1,4177;1,4387;1,4404;1,4131;-0,74%;;;;;;;
05.08.2011;1,4282;1,4099;1,4299;1,4056;1,23%;;;;;;;
04.08.2011;1,4108;1,4332;1,4371;1,4089;-1,51%;;;;;;;
03.08.2011;1,4325;1,4183;1,4345;1,4143;0,93%;;;;;;;
02.08.2011;1,4193;1,4262;1,4284;1,415;-0,41%;;;;;;;
01.08.2011;1,4251;1,4358;1,4455;1,4186;-1,01%;;;;;;;
29.07.2011;1,4396;1,4328;1,4414;1,4229;0,45%;;;;;;;
28.07.2011;1,4331;1,4373;1,4402;1,4253;-0,24%;;;;;;;
27.07.2011;1,4365;1,4514;1,4537;1,4339;-1,01%;;;;;;;
26.07.2011;1,4512;1,4375;1,4526;1,4356;0,95%;;;;;;;
25.07.2011;1,4376;1,4398;1,4408;1,4325;0,14%;;;;;;;
22.07.2011;1,4356;1,4423;1,444;1,4325;-0,46%;;;;;;;
21.07.2011;1,4423;1,4226;1,444;1,4139;1,43%;;;;;;;
20.07.2011;1,422;1,4153;1,4243;1,4133;0,45%;;;;;;;
19.07.2011;1,4156;1,4101;1,4219;1,4068;0,32%;;;;;;;
18.07.2011;1,4111;1,4113;1,4135;1,4011;-0,30%;;;;;;;
15.07.2011;1,4153;1,4144;1,4202;1,4093;0,06%;;;;;;;
14.07.2011;1,4145;1,4189;1,4284;1,4116;-0,27%;;;;;;;
13.07.2011;1,4184;1,3976;1,4212;1,3952;1,47%;;;;;;;
12.07.2011;1,3979;1,4046;1,4065;1,3838;-0,41%;;;;;;;
11.07.2011;1,4036;1,4215;1,4228;1,3984;-1,64%;;;;;;;
08.07.2011;1,427;1,436;1,4371;1,4207;-0,63%;;;;;;;
07.07.2011;1,4361;1,4318;1,4376;1,4221;0,30%;;;;;;;
06.07.2011;1,4318;1,4421;1,4468;1,4284;-0,73%;;;;;;;
05.07.2011;1,4423;1,4541;1,4554;1,4396;-0,81%;;;;;;;
04.07.2011;1,4541;1,4543;1,4581;1,4493;0,11%;;;;;;;
01.07.2011;1,4525;1,45;1,4554;1,4437;0,13%;;;;;;;
30.06.2011;1,4506;1,4434;1,4541;1,4426;0,48%;;;;;;;
29.06.2011;1,4436;1,4364;1,4449;1,4327;0,47%;;;;;;;
28.06.2011;1,4369;1,4284;1,4398;1,4235;0,60%;;;;;;;
27.06.2011;1,4284;1,4193;1,4296;1,4103;0,64%;;;;;;;
24.06.2011;1,4193;1,4264;1,4312;1,4142;-0,46%;;;;;;;
23.06.2011;1,4259;1,4335;1,4341;1,4127;-0,66%;;;;;;;
22.06.2011;1,4354;1,4396;1,4442;1,4339;-0,37%;;;;;;;
21.06.2011;1,4407;1,4306;1,4423;1,4304;0,68%;;;;;;;
20.06.2011;1,4309;1,4274;1,4329;1,4191;-0,01%;;;;;;;
17.06.2011;1,4311;1,4213;1,4342;1,4127;0,69%;;;;;;;
16.06.2011;1,4213;1,4164;1,4221;1,4074;0,32%;;;;;;;
15.06.2011;1,4168;1,4442;1,4456;1,4156;-1,89%;;;;;;;
14.06.2011;1,4441;1,442;1,4501;1,4379;0,17%;;;;;;;
13.06.2011;1,4417;1,4329;1,4432;1,432;0,48%;;;;;;;
10.06.2011;1,4348;1,451;1,4553;1,4323;-1,10%;;;;;;;
09.06.2011;1,4508;1,4577;1,4651;1,4476;-0,47%;;;;;;;
08.06.2011;1,4577;1,4691;1,4695;1,4564;-0,78%;;;;;;;
07.06.2011;1,4691;1,4577;1,4698;1,4563;0,78%;;;;;;;
06.06.2011;1,4577;1,4628;1,4659;1,4556;-0,41%;;;;;;;
03.06.2011;1,4637;1,4494;1,4645;1,4454;1,01%;;;;;;;
02.06.2011;1,4491;1,4322;1,4514;1,4322;1,24%;;;;;;;
01.06.2011;1,4314;1,4393;1,446;1,4307;-0,57%;;;;;;;
31.05.2011;1,4396;1,4284;1,4425;1,4284;0,81%;;;;;;;
30.05.2011;1,428;1,4314;1,4314;1,4257;-0,31%;;;;;;;
27.05.2011;1,4324;1,4137;1,4325;1,4126;1,31%;;;;;;;
26.05.2011;1,4139;1,4085;1,4207;1,4066;0,37%;;;;;;;
25.05.2011;1,4087;1,4101;1,412;1,4013;-0,12%;;;;;;;
24.05.2011;1,4104;1,4045;1,4133;1,4;0,38%;;;;;;;
23.05.2011;1,4051;1,4131;1,4144;1,3969;-0,73%;;;;;;;
20.05.2011;1,4155;1,4308;1,4348;1,4134;-1,11%;;;;;;;
19.05.2011;1,4314;1,4249;1,4327;1,4205;0,48%;;;;;;;
18.05.2011;1,4246;1,4236;1,4288;1,4194;0,06%;;;;;;;
17.05.2011;1,4238;1,416;1,424;1,4118;0,59%;;;;;;;
16.05.2011;1,4154;1,4078;1,4245;1,4047;0,23%;;;;;;;
13.05.2011;1,4121;1,4243;1,4342;1,4067;-0,86%;;;;;;;
12.05.2011;1,4243;1,4205;1,4278;1,4123;0,32%;;;;;;;
11.05.2011;1,4197;1,4406;1,4425;1,4172;-1,46%;;;;;;;
10.05.2011;1,4407;1,4353;1,4414;1,4268;0,30%;;;;;;;
09.05.2011;1,4364;1,4369;1,4443;1,4255;0,38%;;;;;;;
06.05.2011;1,431;1,4543;1,459;1,431;-1,59%;;;;;;;
05.05.2011;1,4541;1,4829;1,4903;1,4512;-1,91%;;;;;;;
04.05.2011;1,4824;1,4823;1,4942;1,4776;-0,03%;;;;;;;
03.05.2011;1,4828;1,482;1,4892;1,4753;0,01%;;;;;;;
02.05.2011;1,4827;1,4826;1,4905;1,4763;0,17%;;;;;;;
29.04.2011;1,4802;1,4828;1,4881;1,4802;-0,15%;;;;;;;
28.04.2011;1,4824;1,4783;1,4883;1,4769;0,32%;;;;;;;
27.04.2011;1,4777;1,4646;1,4796;1,4632;0,91%;;;;;;;
26.04.2011;1,4644;1,4579;1,4659;1,4493;0,43%;;;;;;;
25.04.2011;1,4581;1,456;1,4629;1,4524;0,17%;;;;;;;
22.04.2011;1,4556;1,4552;1,4589;1,4533;0,03%;;;;;;;
21.04.2011;1,4552;1,452;1,465;1,4504;0,23%;;;;;;;
20.04.2011;1,4518;1,4337;1,4546;1,4325;1,26%;;;;;;;
19.04.2011;1,4337;1,4224;1,4354;1,4204;0,72%;;;;;;;
18.04.2011;1,4234;1,4419;1,4422;1,4157;-1,37%;;;;;;;
15.04.2011;1,4432;1,4488;1,4507;1,4392;-0,39%;;;;;;;
14.04.2011;1,4489;1,4441;1,4516;1,4363;0,33%;;;;;;;
13.04.2011;1,4441;1,4477;1,4521;1,4411;-0,25%;;;;;;;
12.04.2011;1,4477;1,4432;1,452;1,4375;0,29%;;;;;;;
11.04.2011;1,4435;1,4454;1,4484;1,4417;-0,32%;;;;;;;
08.04.2011;1,4481;1,4304;1,4491;1,4292;1,24%;;;;;;;
07.04.2011;1,4304;1,4335;1,4346;1,4243;-0,20%;;;;;;;
06.04.2011;1,4333;1,4217;1,4351;1,4209;0,77%;;;;;;;
05.04.2011;1,4223;1,422;1,4248;1,4152;0,01%;;;;;;;
04.04.2011;1,4222;1,4226;1,4272;1,4194;-0,06%;;;;;;;
01.04.2011;1,4231;1,4174;1,4248;1,4062;0,45%;;;;;;;
31.03.2011;1,4167;1,4129;1,4234;1,4114;0,28%;;;;;;;
30.03.2011;1,4127;1,4112;1,4148;1,4051;0,11%;;;;;;;
29.03.2011;1,4111;1,4081;1,4151;1,4047;0,18%;;;;;;;
28.03.2011;1,4085;1,4046;1,4116;1,402;0,01%;;;;;;;
25.03.2011;1,4084;1,4171;1,4196;1,4055;-0,64%;;;;;;;
24.03.2011;1,4175;1,4091;1,4223;1,4051;0,65%;;;;;;;
23.03.2011;1,4083;1,4198;1,4217;1,4078;-0,84%;;;;;;;
22.03.2011;1,4202;1,4219;1,4249;1,4173;-0,18%;;;;;;;
21.03.2011;1,4227;1,4182;1,4241;1,4138;0,34%;;;;;;;
18.03.2011;1,4179;1,4017;1,4187;1,3981;1,12%;;;;;;;
17.03.2011;1,4022;1,3906;1,4053;1,3869;0,86%;;;;;;;
16.03.2011;1,3903;1,3998;1,4002;1,3865;-0,66%;;;;;;;
15.03.2011;1,3996;1,3986;1,4013;1,3853;0,04%;;;;;;;
14.03.2011;1,399;1,3962;1,4003;1,3902;0,58%;;;;;;;
11.03.2011;1,391;1,3798;1,3916;1,3752;0,84%;;;;;;;
10.03.2011;1,3794;1,3906;1,3927;1,3775;-0,82%;;;;;;;
09.03.2011;1,3908;1,3904;1,3943;1,3854;0,03%;;;;;;;
08.03.2011;1,3904;1,3972;1,3994;1,3861;-0,49%;;;;;;;
07.03.2011;1,3973;1,3996;1,4038;1,3952;-0,09%;;;;;;;
04.03.2011;1,3985;1,3968;1,4009;1,3939;0,14%;;;;;;;
03.03.2011;1,3966;1,3868;1,3974;1,3833;0,74%;;;;;;;
02.03.2011;1,3864;1,3775;1,3889;1,3742;0,64%;;;;;;;
01.03.2011;1,3776;1,3803;1,3855;1,3762;-0,19%;;;;;;;
28.02.2011;1,3802;1,3757;1,3856;1,371;0,37%;;;;;;;
25.02.2011;1,3751;1,3797;1,3838;1,3722;-0,38%;;;;;;;
24.02.2011;1,3804;1,3747;1,3821;1,3702;0,41%;;;;;;;
23.02.2011;1,3747;1,3659;1,3788;1,3646;0,68%;;;;;;;
22.02.2011;1,3654;1,3677;1,3704;1,3525;-0,17%;;;;;;;
21.02.2011;1,3677;1,3703;1,3719;1,3646;-0,15%;;;;;;;
18.02.2011;1,3697;1,3609;1,3718;1,3548;0,70%;;;;;;;
17.02.2011;1,3602;1,3568;1,362;1,3534;0,25%;;;;;;;
16.02.2011;1,3568;1,3488;1,3591;1,3461;0,58%;;;;;;;
15.02.2011;1,349;1,3488;1,3553;1,3459;0,03%;;;;;;;
14.02.2011;1,3486;1,351;1,3562;1,3429;-0,46%;;;;;;;
11.02.2011;1,3549;1,3599;1,3624;1,3498;-0,34%;;;;;;;
10.02.2011;1,3595;1,3729;1,3737;1,3577;-0,99%;;;;;;;
09.02.2011;1,3731;1,3625;1,3745;1,3607;0,71%;;;;;;;
08.02.2011;1,3634;1,3582;1,369;1,3571;0,34%;;;;;;;
07.02.2011;1,3588;1,3563;1,3628;1,3508;0,01%;;;;;;;
04.02.2011;1,3586;1,3639;1,3679;1,3542;-0,34%;;;;;;;
03.02.2011;1,3632;1,3813;1,3828;1,3611;-1,25%;;;;;;;
02.02.2011;1,3805;1,383;1,3863;1,3767;-0,21%;;;;;;;
01.02.2011;1,3834;1,3685;1,3845;1,3685;1,08%;;;;;;;
31.01.2011;1,3686;1,3599;1,374;1,3568;0,54%;;;;;;;
28.01.2011;1,3613;1,3733;1,3746;1,358;-0,83%;;;;;;;
27.01.2011;1,3727;1,371;1,376;1,3636;0,21%;;;;;;;
26.01.2011;1,3698;1,3686;1,3722;1,3642;0,06%;;;;;;;
25.01.2011;1,369;1,3638;1,3704;1,3571;0,34%;;;;;;;
24.01.2011;1,3643;1,3638;1,3687;1,3537;0,18%;;;;;;;
21.01.2011;1,3618;1,3475;1,3629;1,3448;1,04%;;;;;;;
20.01.2011;1,3478;1,3476;1,3524;1,3395;0,07%;;;;;;;
19.01.2011;1,3469;1,3389;1,3541;1,3369;0,66%;;;;;;;
18.01.2011;1,3381;1,3292;1,3467;1,3252;0,65%;;;;;;;
17.01.2011;1,3294;1,3383;1,3389;1,3245;-0,62%;;;;;;;
14.01.2011;1,3377;1,3363;1,3458;1,3313;0,17%;;;;;;;
13.01.2011;1,3354;1,3129;1,3384;1,3087;1,65%;;;;;;;
12.01.2011;1,3137;1,2972;1,3146;1,2961;1,23%;;;;;;;
11.01.2011;1,2978;1,295;1,2995;1,2905;0,26%;;;;;;;
10.01.2011;1,2944;1,2883;1,2967;1,2874;0,19%;;;;;;;
07.01.2011;1,2919;1,3005;1,3023;1,2906;-0,63%;;;;;;;
06.01.2011;1,3001;1,3146;1,3171;1,2995;-1,15%;;;;;;;
05.01.2011;1,3152;1,3304;1,3325;1,3123;-1,14%;;;;;;;
04.01.2011;1,3304;1,3358;1,3436;1,3291;-0,37%;;;;;;;
03.01.2011;1,3354;1,3348;1,3397;1,3251;-0,19%;;;;;;;
31.12.2010;1,3379;1,329;1,3427;1,3283;0,72%;;;;;;;
30.12.2010;1,3283;1,3225;1,3316;1,3212;0,45%;;;;;;;
29.12.2010;1,3224;1,3116;1,3239;1,3082;0,79%;;;;;;;
28.12.2010;1,312;1,3166;1,3277;1,3094;-0,31%;;;;;;;
27.12.2010;1,3161;1,3115;1,3171;1,3072;0,33%;;;;;;;
24.12.2010;1,3118;1,3117;1,3151;1,3095;-0,02%;;;;;;;
23.12.2010;1,312;1,3096;1,3154;1,3054;0,15%;;;;;;;
22.12.2010;1,31;1,3095;1,3182;1,3076;0,03%;;;;;;;
21.12.2010;1,3096;1,3127;1,3203;1,3072;-0,19%;;;;;;;
20.12.2010;1,3121;1,3182;1,319;1,3095;-0,46%;;;;;;;
17.12.2010;1,3182;1,3239;1,3361;1,3133;-0,43%;;;;;;;
16.12.2010;1,3239;1,3213;1,3268;1,318;0,20%;;;;;;;
15.12.2010;1,3213;1,3383;1,3384;1,3209;-1,28%;;;;;;;
14.12.2010;1,3384;1,3388;1,3498;1,3361;-0,05%;;;;;;;
13.12.2010;1,3391;1,3207;1,3435;1,3182;1,19%;;;;;;;
10.12.2010;1,3234;1,3237;1,3283;1,3178;-0,08%;;;;;;;
09.12.2010;1,3245;1,3264;1,3325;1,3165;-0,11%;;;;;;;
08.12.2010;1,3259;1,3263;1,3283;1,318;-0,04%;;;;;;;
07.12.2010;1,3264;1,3304;1,3401;1,326;-0,32%;;;;;;;
06.12.2010;1,3306;1,3382;1,3422;1,3243;-0,81%;;;;;;;
03.12.2010;1,3415;1,3222;1,3418;1,3192;1,42%;;;;;;;
02.12.2010;1,3227;1,3137;1,325;1,3059;0,64%;;;;;;;
01.12.2010;1,3143;1,2985;1,3181;1,297;1,26%;;;;;;;
30.11.2010;1,298;1,3124;1,3152;1,2967;-1,07%;;;;;;;
29.11.2010;1,3121;1,3287;1,3304;1,3064;-0,92%;;;;;;;
26.11.2010;1,3243;1,3355;1,3368;1,3199;-0,90%;;;;;;;
25.11.2010;1,3363;1,3333;1,3388;1,3287;0,23%;;;;;;;
24.11.2010;1,3332;1,3367;1,3424;1,3284;-0,31%;;;;;;;
23.11.2010;1,3373;1,3619;1,3634;1,3361;-1,86%;;;;;;;
22.11.2010;1,3626;1,3714;1,3786;1,3575;-0,45%;;;;;;;
19.11.2010;1,3687;1,3647;1,3733;1,3609;0,31%;;;;;;;
18.11.2010;1,3645;1,3527;1,3668;1,3525;0,93%;;;;;;;
17.11.2010;1,3519;1,3487;1,3566;1,3458;0,19%;;;;;;;
16.11.2010;1,3493;1,3587;1,3655;1,3447;-0,68%;;;;;;;
15.11.2010;1,3586;1,3712;1,3752;1,3565;-0,78%;;;;;;;
12.11.2010;1,3693;1,3666;1,3779;1,3573;0,26%;;;;;;;
11.11.2010;1,3658;1,3784;1,3823;1,3637;-0,91%;;;;;;;
10.11.2010;1,3784;1,3777;1,3828;1,3672;0,04%;;;;;;;
09.11.2010;1,3779;1,392;1,3975;1,375;-1,02%;;;;;;;
08.11.2010;1,3921;1,4051;1,4085;1,3886;-0,81%;;;;;;;
05.11.2010;1,4034;1,4216;1,425;1,4025;-1,17%;;;;;;;
04.11.2010;1,42;1,4139;1,4284;1,4103;0,39%;;;;;;;
03.11.2010;1,4145;1,4038;1,4177;1,3991;0,75%;;;;;;;
02.11.2010;1,404;1,3897;1,4061;1,3881;1,07%;;;;;;;
01.11.2010;1,3891;1,3963;1,4013;1,3862;-0,42%;;;;;;;
29.10.2010;1,395;1,3927;1,3954;1,3806;0,13%;;;;;;;
28.10.2010;1,3932;1,3761;1,3946;1,3757;1,18%;;;;;;;
27.10.2010;1,3769;1,3859;1,3878;1,3733;-0,66%;;;;;;;
26.10.2010;1,3861;1,3966;1,3984;1,3825;-0,75%;;;;;;;
25.10.2010;1,3966;1,3958;1,4083;1,3935;0,10%;;;;;;;
22.10.2010;1,3952;1,3924;1,3976;1,3858;0,23%;;;;;;;
21.10.2010;1,392;1,396;1,4051;1,387;-0,34%;;;;;;;
20.10.2010;1,3967;1,3731;1,3994;1,3699;1,69%;;;;;;;
19.10.2010;1,3735;1,3951;1,4006;1,3714;-1,53%;;;;;;;
18.10.2010;1,3948;1,3977;1,4;1,3832;-0,22%;;;;;;;
15.10.2010;1,3979;1,4078;1,416;1,3938;-0,72%;;;;;;;
14.10.2010;1,4081;1,3958;1,4124;1,3955;0,85%;;;;;;;
